title,price,type,bedrooms,bathrooms,location,url,description,amenities,area,country,city,district,price_per_sqft,description_word_count,description_char_count,title_word_count,title_char_count,amenities_word_count,amenities_char_count,has_security_amenities,has_parking_amenities,has_pool_amenities,has_gym_amenities,has_kitchen_amenities,has_outdoor_amenities,has_luxury_amenities,has_utilities_amenities,total_amenities
Duplex for Sale in Achrafieh – 350 sqm,650000.0,Duplex,3.0,4.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-RDH82/duplex-for-sale-achrafieh-lebanon-RWI-RDH82,"Located in a prime Achrafieh neighborhood, this spacious 350 sqm duplex offers an elegant layout with expansive interiors, private outdoor spaces, and modern amenities. Designed for comfort and convenience, it’s a perfect choice for families or those seeking a refined city residence.  Property Features:  Size: 350 sqm  Type: Duplex apartment  Bedrooms: 3  Bathrooms: 4  Maid’s Room  Living & Dining Areas with access to outdoor spaces  Kitchen: Equipped with appliances  Furnishing: Unfurnished – ready to customize  Storage Room  Climate Control: Central & split AC + heating system  Wardrobes: Built-in for efficient storage  Balconies: 2  Terraces: 2 private terraces  Parking: 2 private parking spaces  Building Access: Elevator  Ideal For: Families or professionals seeking a spacious duplex home with terraces and modern amenities in the heart of Achrafieh.  Enjoy a prime residential location, just steps away from cafes, schools, shops, and all essential services.  From all of us at Ray White, we wish you every success in the search for your next property. If you would like more detail on this or to chat about one of the many other properties, we have available please call or email us today.  Who We Are?  Ray White International is part of Ray White that is a global Real Estate marketing and investment company with over 2,500 offices around the world and over 45,000 people working across many countries. The company was started, in rural Australia, by Ray White in 1902, and has grown today to become one of the leading global Real Estate companies in the world serving satisfied customers across Australasia, the USA, India, and the Middle East. The company has over 124 years of history in creating and developing successful careers and businesses in the fields of Real Estate marketing investment, construction, leasing, and insurance. We have a team of exceptional leaders that is well trained and experienced to deliver tangible value to our clients through a network of local and international locations. Reference RDH82 650,000 USD Save Share","['Maids Room', 'Central A/C', 'Balcony', 'Covered Parking', 'Built in Wardrobes', 'Kitchen Appliances', 'Storage Room', 'Terrace', 'City View', 'Near Public transportation', 'Near restaurants']",3767.0,Lebanon,Achrafieh,Beirut ,172.55110167241838,326,2068,8,38,22,193,0,1,0,0,2,2,0,0,11
Apartment for sale in Bsalim,240000.0,Apartment,2.0,3.0,"Bsalim, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/GOLD-GM201R/apartment-for-sale-bsalim-lebanon-GOLD-GM201R,"Apartment for sale in Bsalim  Location: Bsalim - Metn  Size: 170sqm  90sqm Terrace  2 bedrooms  3 bathrooms New building Unfurnished  Price: 240,000$  Reference Number: GM201R  Contact Golden Mark Real Estate for more details Reference GM201R 240,000 USD Save Share","['Central A/C', 'Balcony', 'Private Garden', 'Concierge', 'Covered Parking', 'Pets Allowed', 'Barbecue Area']",1830.0,Lebanon,Bsalim,El Metn ,131.14754098360655,39,265,5,28,12,109,0,1,0,0,0,2,0,0,7
Apartment for sale in Fanar,277000.0,Apartment,2.0,3.0,"Fanar, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/GOLD-GM275R/apartment-for-sale-fanar-lebanon-GOLD-GM275R,"Apartment for sale in Fanar Location: Fanar - Metn  Size: 130 sqm  2 bedrooms  3 bathrooms Deed available Ready for registration Calm surrounding Building age 5 years Elevator available  Unfurnished  Price: 227,000$  Reference Number: GM275R  Contact Golden Mark Real Estate for more details Reference GM275R 277,000 USD Save Share","['Central A/C', 'Balcony', 'Pets Allowed', 'Covered Parking', 'Concierge']",1399.0,Lebanon,Fanar,El Metn ,197.99857040743387,49,331,5,27,8,74,0,1,0,0,0,1,0,0,5
Apartment for sale in Fanar,250000.0,Apartment,3.0,3.0,"Fanar, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/GOLD-GM274R/apartment-for-sale-fanar-lebanon-GOLD-GM274R,"Apartment for sale in Fanar Location: Fanar - Metn  Size: 160 sqm  100 sqm Terrace 3 bedrooms  3 bathrooms Deed available Ready for registration Calm surrounding Building age 7 yo Elevator available  Unfurnished  Price: 250,000$  Reference Number: GM274R  Contact Golden Mark Real Estate for more details Reference GM274R 250,000 USD Save Share","['Central A/C', 'Balcony', 'Private Garden', 'Concierge', 'Covered Parking', 'Pets Allowed', 'Barbecue Area', 'Terrace']",1722.0,Lebanon,Fanar,El Metn ,145.18002322880372,52,344,5,27,13,120,0,1,0,0,0,3,0,0,8
Apartment for sale in Tilal Ain Saadeh,177000.0,Apartment,3.0,3.0,"Tilal Ain Saade, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/GOLD-GM258R/apartment-for-sale-tilal-ain-saade-lebanon-GOLD-GM258R,"Apartment for sale in Tilal Ain Saadeh  Location: Tilal Ain Saadeh - Metn  Size: 135sqm  3 bedrooms  3 bathrooms  Fully furnished Sea View Pool Access  Price: 177,000$  Reference Number: GM258R  Contact Golden Mark Real Estate for more details Reference GM258R 177,000 USD Save Share","['Central A/C', 'Balcony', 'Shared Pool', 'Concierge', 'Covered Parking', 'View of Water', 'Pets Allowed']",1453.0,Lebanon,Tilal Ain Saade,El Metn ,121.81693048864419,44,283,7,38,13,106,0,1,1,0,0,1,0,1,7
Stand Alone for sale in Dhour Choueir,300000.0,Townhouse,2.0,2.0,"Dhour Choueir, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/GOLD-GM309R/townhouse-for-sale-dhour-choueir-lebanon-GOLD-GM309R,"Stand Alone for sale in Dhour Choueir  Location: Dhour Choueir - Metn  Size: 80 sqm  300 sqm Land  2 bedrooms  2 bathrooms  Unfurnished  Garden Available  Pool Available  Open Mountain View  Price: 300,000$  Reference Number: GM309R  Contact Golden Mark Real Estate for more details Reference GM309R 300,000 USD Save Share","['Central A/C', 'Balcony', 'Private Garden', 'Private Pool', 'Private Jacuzzi', 'Concierge', 'Covered Parking', 'Pets Allowed', 'Barbecue Area', 'Terrace']",3229.0,Lebanon,Dhour Choueir,El Metn ,92.90802105915144,49,322,7,37,17,155,0,1,2,0,0,3,0,0,10
Rooftop for sale in Tilal Ain Saadeh,117000.0,Apartment,1.0,1.0,"Tilal Ain Saade, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/GOLD-GM157R/apartment-for-sale-tilal-ain-saade-lebanon-GOLD-GM157R,"Rooftop for sale in Tilal Ain Saadeh  Location: Tilal Ain Saadeh - Metn  Size: 125sqm  Terrace Available 1 bedroom   1 bathroom  Unfurnished  Open Kitchen to the Living Room Sea and Mountain View Price: 117,000$  Reference Number: GM157R  Contact Golden Mark Real Estate for more details Reference GM157R 117,000 USD Save Share","['Central A/C', 'Balcony', 'Concierge', 'Covered Parking', 'Pets Allowed', 'Terrace']",1345.0,Lebanon,Tilal Ain Saade,El Metn ,86.98884758364312,51,327,7,36,9,85,0,1,0,0,0,2,0,0,6
Apartment For Sale in Kfarhbab,175000.0,Apartment,2.0,3.0,"Kfarhbab, Mount Lebanon Governorate, Kesrouane district",https://www.realestate.com.lb/en/buy-properties-lebanon/EV-KH-210/apartment-for-sale-kfarhbab-lebanon-EV-KH-210,"🏡 Apartment for Sale | Kfarhbab – Spacious with Big Terrace 🌟  📏 Size: 145 sqm 💰 Price: $175,000 📍 Location: Kfarhbab  ⸻  Property Features: 	•	🛏 2 Bedrooms 	•	🚽 3 Bathrooms 	•	🛋 Big Salon & Dining Area 	•	🌿 Big Terrace 	•	🚗 2 Underground Parking Spaces + Cave 	•	❄ AC Installation & Chauffage  💼 Brokerage Fees: 2.5% Reference KH-210 175,000 USD Save Share","['Balcony', 'Covered Parking', 'View of Water', 'Pets Allowed', 'Storage Room', 'City View']",1561.0,Lebanon,Kfarhbab,Kesrouane ,112.10762331838565,68,357,5,30,12,92,0,1,0,0,0,1,0,1,6
Apartment For Sale in Jbeil Town,210000.0,Apartment,3.0,3.0,"Jbeil, Mount Lebanon Governorate, Jbeil district",https://www.realestate.com.lb/en/buy-properties-lebanon/EV-JB-286/apartment-for-sale-jbeil-lebanon-EV-JB-286,"🏡 Apartment for Sale | Jbeil Town – Spacious & Modern Living ✨  📏 Size: 175 sqm 💰 Price: $210,000 📍 Location: Jbeil Town  ⸻  Property Features: 	•	🛏 3 Bedrooms 	•	🚽 3 Bathrooms 	•	🛋 Spacious Living Area 	•	🚗 6 Underground Parking Spaces  💼 Brokerage Fees: 2.5 Reference JB-286 210,000 USD Save Share","['Covered Parking', 'Walk-in Closet', 'View of Water', 'Pets Allowed', 'Storage Room', 'City View']",1884.0,Lebanon,Jbeil,Jbeil ,111.46496815286625,56,299,6,32,13,99,0,1,0,0,0,0,0,1,6
Apartment For Sale in Bouar,109998.0,Apartment,3.0,3.0,"Bouar, Mount Lebanon Governorate, Kesrouane district",https://www.realestate.com.lb/en/buy-properties-lebanon/EV-BO-754/apartment-for-sale-bouar-lebanon-EV-BO-754,"Furnished Apartment for Sale in Bouar – Spacious with Terrace! 🌿  📍 Location: Bouar 📐 Size: 150 sqm + 70 sqm Terrace 💰 Price: $110,000 🛋 Condition: Fully Furnished  ⸻  Property Features: 	•	🛏 3 Bedrooms 	•	🚿 3 Bathrooms 	•	🛋 Salon 	•	🍽 Kitchen & Dining Area 	•	🌿 Large 70 sqm Private Terrace  ⸻  💼 Brokerage Fees: 2.5 Reference BO-754 109,998 USD Save Share","['Maids Room', 'Balcony', 'Covered Parking', 'Walk-in Closet', 'View of Water', 'Pets Allowed', 'Storage Room', 'City View']",2368.0,Lebanon,Bouar,Kesrouane ,46.451858108108105,67,357,5,27,16,124,0,1,0,0,0,1,0,1,8
Apartment For Sale in Gherfine Jbeil,135000.0,Apartment,2.0,2.0,"Gherfine, Mount Lebanon Governorate, Jbeil district",https://www.realestate.com.lb/en/buy-properties-lebanon/EV-GH-674/apartment-for-sale-gherfine-lebanon-EV-GH-674,"Apartment for Sale | Gherfine – Garden Unit with Scenic Views  📏 Size: 125 sqm + Garden: 100 sqm 💰 Price: $135,000 (Negotiable) 🏢 Floor: Ground Floor 📍 Location: Gherfine  Property Features:  🛏 2 Bedrooms 🚽 2 Bathrooms (WCs) 🍽 Kitchen, Salon & Dining Area 🌄 Mountain & Sea View 🌿 Private Garden (100 sqm)  💼 Brokerage Fees: 2.5% Reference GH-674 135,000 USD Save Share","['Balcony', 'Private Garden', 'Covered Parking', 'Walk-in Closet', 'View of Water', 'Pets Allowed', 'Storage Room', 'Terrace', 'City View']",2411.0,Lebanon,Gherfine,Jbeil ,55.993363749481546,65,368,6,36,17,139,0,1,0,0,0,3,0,1,9
Apartment For Sale in Blat Jbeil,183000.0,Apartment,3.0,2.0,"Blat, Mount Lebanon Governorate, Jbeil district",https://www.realestate.com.lb/en/buy-properties-lebanon/EV-BL-589/apartment-for-sale-blat-lebanon-EV-BL-589,"🏡 Brand New Apartment for Sale in Blat – Jbeil | Unblockable Sea & Mountain View 🌊🏞  📍 Location: Blat, Jbeil – Just 3 minutes from LAU 📐 Size: 120 sqm + 50 sqm Terrace 💰 Price: $183,000 🛋 Condition: Brand New with Furniture & Equipment  ⸻  ✨ Property Features: 	•	🛏 1 Master Bedroom 	•	🛏 2 Additional Bedrooms 	•	🚿 2 Bathrooms 	•	🍽 Open Kitchen 	•	🛋 Living & Dining Room 	•	🛏 Fully Furnished with New Equipment 	•	🌅 Unblockable Sea & Mountain View 	•	🚗 3 Underground Parking Spots 	•	🚘 Outdoor Visitors Parking  ⸻  🏢 Building Amenities: 	•	🛗 Elevator 	•	👨‍✈ Concierge Service  ⸻  💼 Brokerage Fees: 2.5 Reference BL-589 183,000 USD Save Share","['Maids Room', 'Balcony', 'Covered Parking', 'Walk-in Closet', 'View of Water', 'Pets Allowed', 'Storage Room', 'Terrace', 'City View']",1808.0,Lebanon,Blat,Jbeil ,101.21681415929204,121,641,6,32,17,135,0,1,0,0,0,2,0,1,9
Apartment For Sale in Nahr Ibrahim Jbeil,150000.0,Apartment,2.0,2.0,"Nahr Ibrahim, Mount Lebanon Governorate, Jbeil district",https://www.realestate.com.lb/en/buy-properties-lebanon/EV-NB-539/apartment-for-sale-nahr-ibrahim-lebanon-EV-NB-539,"🏡 Apartment for Sale in Nahr Brahim – Open Sea View 🌊  📍 Location: Nahr Brahim – Peaceful Setting with Stunning Views 📏 Size: 135 sqm  ⸻  Property Features: 	•	🛏 2 Bedrooms 	•	🚽 2 Bathrooms 	•	🛋 Salon, Dining Area & Kitchen 	•	🌅 Open Sea View 	•	🚗 2 Underground Parking Spaces 	•	🏠 Cave for Extra Storage 	•	✨ Fully Furnished & Decorated (Optional)  ⸻  💰 Price Options: 	•	✅ $150,000 – Furnished & Decorated 	•	✅ $140,000 – Without Furnishings  💼 Brokerage Fees: 2.5% Reference NB-539 150,000 USD Save Share","['Balcony', 'Covered Parking', 'Walk-in Closet', 'View of Water', 'Pets Allowed', 'Storage Room', 'City View']",1453.0,Lebanon,Nahr Ibrahim,Jbeil ,103.2346868547832,95,507,7,40,14,110,0,1,0,0,0,1,0,1,7
Furnished Apartment For Sale in Fidar Jbeil,420000.0,Apartment,3.0,3.0,"Fidar, Mount Lebanon Governorate, Jbeil district",https://www.realestate.com.lb/en/buy-properties-lebanon/EV-FI-398/apartment-for-sale-fidar-lebanon-EV-FI-398,"🏡 Furnished Apartment with Garden for Sale – Fidar, Jbeil 🌿  📍 Location: Fidar, Jbeil 📏 Total Area: 530 sqm 💰 Price: $420,000 💼 Brokerage Fees: 2.5%  ⸻  Property Layout:  Interior Areas: 	•	🏢 First Floor: 200 sqm 	•	🏢 Basement: 180 sqm 	•	🌳 Garden Area: 150 sqm  ⸻  First Floor Includes: 	•	🍳 Kitchen 	•	🛋 Living Room & Dining Room 	•	🛏 1 Master Bedroom 	•	🛏 2 Regular Bedrooms 	•	🚽 3 Bathrooms 	•	🚗 2 Parking Spots  ⸻  Basement Includes: 	•	🧸 Kids Playground 	•	🍽 Kitchenette 	•	🛏 Guest Bedroom 	•	🚽 1 Bathroom 	•	🧺 Laundry Room Reference FI-398 420,000 USD Save Share","['Maids Room', 'Central A/C', 'Balcony', 'Private Garden', 'Covered Parking', 'Walk-in Closet', 'Kitchen Appliances', 'View of Water', 'Pets Allowed', 'Storage Room', 'Terrace', 'City View']",5705.0,Lebanon,Fidar,Jbeil ,73.61963190184049,110,569,7,43,23,190,0,1,0,0,2,3,0,1,12
Apartment For Sale in Hboub Jbeil,139999.0,Apartment,3.0,4.0,"Hboub, Mount Lebanon Governorate, Jbeil district",https://www.realestate.com.lb/en/buy-properties-lebanon/EV-HB-210/apartment-for-sale-hboub-lebanon-EV-HB-210,"🏡 Apartment for Sale in Hboub – Prime Location with Panoramic View 🌅  📏 Size: 200 sqm 💰 Special Price: $140,000 🏗 Prime Location – Don’t Miss Out!  Property Features:  🛌 3 Bedrooms (1 Master) 🚽 4 Bathrooms 🧹 Maid’s Room with WC 🍽 Kitchen, Salon & Dining Area 🌅 Balcony with Panoramic View 🚗 Parking Space 🏠 Big Cave for Extra Storage  📍 Location: Hboub – Stunning Views & Serene Living Reference HB-210 139,999 USD Save Share","['Maids Room', 'Balcony', 'Covered Parking', 'View of Water', 'Pets Allowed', 'Storage Room', 'City View']",2153.0,Lebanon,Hboub,Jbeil ,65.02508128193219,78,425,6,33,14,106,0,1,0,0,0,1,0,1,7
Spacious Apartment for sale in Achrafieh,550000.0,Apartment,3.0,3.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-TO128/apartment-for-sale-achrafieh-lebanon-RWI-TO128,"A well-designed 225 sqm apartment located in the heart of Achrafieh, offering modern comfort and functionality. This residence features spacious interiors and a practical layout, making it ideal for families.  Property Details:  Size: 225 sqm  Living Room: 1  Bedrooms: 3 with built-in wardrobes  Bathrooms: 3  Balcony: 1  Maid’s Room: Included  Study Room: Included  Parking: 1 space  Storage Room: Included  Amenities & Features:  Central AC  Concierge service  Pets allowed  From all of us at Ray White, we wish you every success in the search for your next property. If you would like more detail on this or to chat about one of the many other properties, we have available please call or email us today.  Who We Are?  Ray White International is part of Ray White that is a global Real Estate marketing and investment company with over 2,500 offices around the world and over 45,000 people working across many countries. The company was started, in rural Australia, by Ray White in 1902, and has grown today to become one of the leading global Real Estate companies in the world serving satisfied customers across Australasia, the USA, India, and the Middle East. The company has over 124 years of history in creating and developing successful careers and businesses in the fields of Real Estate marketing investment, construction, leasing, and insurance. We have a team of exceptional leaders that is well trained and experienced to deliver tangible value to our clients through a network of local and international locations. Reference TO128 550,000 USD Save Share","['Maids Room', 'Central A/C', 'Balcony', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Kitchen Appliances', 'Pets Allowed', 'Storage Room', 'City View', 'Near Public transportation', 'Near restaurants']",2422.0,Lebanon,Achrafieh,Beirut ,227.08505367464906,253,1570,6,40,24,211,0,1,0,0,2,1,0,0,12
Spacious and Fully Furnished Apartment for Sale in Achrafieh,1300000.0,Apartment,4.0,4.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-MHA63/apartment-for-sale-achrafieh-lebanon-RWI-MHA63,"This 500 sqm residence offers generous living spaces with a practical layout, ideal for comfortable family living. Located in a prime area of Ashrafieh, the apartment is fully furnished and well maintained.  Property Details:  Size: 500 sqm  Bedrooms: 4  Bathrooms: 4  Balcony: Available  Parking: 2 covered spaces  Amenities & Features:  Fully furnished  Bright and spacious interiors  Prime location in Achrafieh  Enjoy a calm residential area with easy access to universities, shops, and public transport.  From all of us at Ray White, we wish you every success in the search for your next property. If you would like more detail on this or to chat about one of the many other properties we have available please call or email us today.  Who We Are?  Ray White International is part of Ray White that is a global Real Estate marketing and investment company with over 2,500 offices around the world and over 45,000 people working across many countries. The company was started, in rural Australia, by Ray White in 1902, and has grown today to become one of the leading global Real Estate companies in the world serving satisfied customers across Australasia, the USA, India, and the Middle East. The company has over 124 years of history in creating and developing successful careers and businesses in the fields of Real Estate marketing & investment, construction, leasing, and insurance. We have a team of exceptional leaders that is well trained and experienced to deliver tangible value to our clients through a network of local and international locations. Reference MHA63 1,300,000 USD Save Share","['Near Public transportation', 'City View', 'Near restaurants', 'Covered Parking']",5382.0,Lebanon,Achrafieh,Beirut ,241.54589371980677,260,1605,9,60,9,82,0,1,0,0,0,0,0,0,4
Land For Sale In Qornet El Hamra,1300000.0,Land,3.0,3.0,"Qornet El Hamra, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-TS94/land-for-sale-qornet-el-hamra-lebanon-RWR-TS94,"An exceptional opportunity to own 1,949 sqm of prime land in the serene and sought-after area of Qornet El Hamra.  Zoning: 30/90  Panoramic, unblockable view – enjoy breathtaking scenery that will remain protected  Ideal for a private villa or a residential development project  Peaceful surroundings with convenient access to main roads and nearby amenities  This land combines privacy, elevation, and investment potential — perfect for those seeking a future home or a strategic asset in a rapidly growing area.  📍 Location: Qornet El Hamra 📐 Size: 1,949 sqm 🏗️ Zoning: 30/90 🌄 View: Guaranteed unblockable view  Who We Are?  Ray White International is part of Ray White that is a global Real Estate marketing and investment company with over 2,500 offices around the world and over 45,000 people working across many countries.  The company was started, in rural Australia, by Ray White in 1902, and has grown today to become one of the leading global Real Estate companies in the world serving satisfied customers across Australasia, the USA, India, and the Middle East.  The company has over 124 years of history in creating and developing successful careers and businesses in the fields of Real Estate marketing & investment, construction, leasing, and insurance.  We have a team of exceptional leaders that is well trained and experienced to deliver tangible value to our clients through a network of local and international locations. Reference TS94 1,300,000 USD Save Share",[],20979.0,Lebanon,Qornet El Hamra,El Metn ,61.9667286333953,236,1481,7,32,1,2,0,0,0,0,0,0,0,0,0
