title,bedrooms,bathrooms,area,location,url,description,amenities,type,price,country,price_per_sqft,description_word_count,description_char_count,title_word_count,title_char_count,amenities_word_count,amenities_char_count,has_security_amenities,has_parking_amenities,has_pool_amenities,has_gym_amenities,has_kitchen_amenities,has_outdoor_amenities,has_luxury_amenities,has_utilities_amenities,total_amenities
Apartment (2+1),2.0,2.0,1517.71,"Slemani Heights, Sulaymaniyah",https://homele.com/properties/apartment-21-68519,"Apartment For Sale, located in Sulaymaniyah, Slemani Heights, with an area of 141m², the price is $110,000. - Sulaymanya View payment plan: - Down payment $27,500 - with the Structure $27,500 - Handover the key $27,500 - Remaining amount $27,500 Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 15",[],Apartment,110000.0,Iraq,72.47761430049219,58,325,2,15,1,2,0,0,0,0,0,0,0,0,0
Spacious House in Louloua Residential Compound,4.0,2.0,2152.78,"Louloua Residential Compound, Kirkuk",https://homele.com/properties/spacious-house-in-louloua-residential-compound-72744,"House For Sale, located in Kirkuk, Louloua Residential Compound, with an area of 200m², the price is IQD 180,000,000. - Type A Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 2 Bathrooms","['Balcony', 'CCTV Security', 'Sewerage System', '24hr Electricity', 'Internet', 'Green Area']",House,126940.0,Iraq,58.96561655162162,40,203,6,46,10,93,2,0,0,0,0,1,0,2,6
Cozy Apartment in Erbil,1.0,1.0,1184.03,"Alaska Towers, Erbil",https://homele.com/properties/cozy-apartment-in-erbil-76076,"Apartment For Sale, located in Erbil, Alaska Towers, with an area of 110m², the price is $84,700. Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 5","['Balcony', 'Parking Spaces', 'Double Glazed Windows', 'CCTV Security', 'Security Staff', 'Sewerage System']",Apartment,84700.0,Iraq,71.53534961107404,35,174,4,23,12,108,2,1,1,0,0,1,0,0,6
Furnished Apartment For Sale,3.0,2.0,1862.15,"Life Towers, Erbil",https://homele.com/properties/furnished-apartment-for-sale-80597,"Furnished Apartment For Sale, located in Erbil, Life Towers, with an area of 173m², the price is $102,500 (Negotiable). Consists of: - 3 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 3",[],Apartment,102500.0,Iraq,55.04390086727707,37,198,4,28,1,2,0,0,0,0,0,0,0,0,0
Corner House,4.0,4.0,2583.34,"Aram village, Erbil",https://homele.com/properties/corner-house-80590,"House For Sale, located in Erbil, Aram village, with an area of 240m², the price is $235,000. Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 4 Bathrooms",[],House,235000.0,Iraq,90.96750718062663,35,170,2,12,1,2,0,0,0,0,0,0,0,0,0
Spacious Home in a Prime Location,4.0,2.0,2152.78,"Naz Naz, Erbil",https://homele.com/properties/spacious-home-in-a-prime-location-80586,"House For Sale, located in Erbil, Naz Naz, with an area of 200m², the price is $265,000 (Negotiable). Consists of: - 4 Bedrooms - 2 Kitchens - 2 Living Rooms - 1 Hall - 2 Bathrooms - Floor number: 2",[],House,265000.0,Iraq,123.09664712604166,40,198,6,33,1,2,0,0,0,0,0,0,0,0,0
Apartment in Prime Location,4.0,3.0,2098.96,"Emperor Hills Complex, Baghdad",https://homele.com/properties/apartment-in-prime-location-67563,"University Teachers Offers: * The Down Payment has been increased to (%5). For more information about offers please contact the sales center. Apartment For Sale, located in Baghdad, Emperor Hills Complex, with an area of 195m², the price is IQD 341,250,000. - Building B1 Consists of: - 4 Bedrooms - 1 Kitchen - 1 Hall - 3 Bathrooms","['Balcony', 'Parking Spaces', 'Central Heating', 'Double Glazed Windows', 'CCTV Security', 'Security Staff']",Apartment,240656.0,Iraq,114.65487670084232,58,332,4,27,12,108,2,1,1,0,0,1,0,0,6
Shop For Sale in North Industrial Area,3.0,2.0,710.42,"North Industrial Area, Erbil",https://homele.com/properties/shop-for-sale-in-north-industrial-area-80585,"Shop For Sale, located in Erbil, North Industrial Area, with an area of 66m², the price is $118,800.",[],Shop,118800.0,Iraq,167.22502181807945,18,100,7,38,1,2,0,0,0,0,0,0,0,0,0
Luxury House,4.0,4.0,2906.25,"Beverly Hills, Erbil",https://homele.com/properties/luxury-house-80278,"House For Sale, located in Erbil, Beverly Hills, with an area of 270m², the price is $432,000. Consists of: - 4 Bedrooms - 2 Kitchens - 1 Living Room - 1 Hall - 4 Bathrooms - Floor number: 2",[],House,432000.0,Iraq,148.6451612903226,39,190,2,12,1,2,0,0,0,0,0,0,0,0,0
Spacious Home with 4 Bedrooms,4.0,3.0,1506.95,"Hawlery Nwe, Erbil",https://homele.com/properties/spacious-home-with-4-bedrooms-68031,"House For Sale, located in Erbil, Hawlery Nwe, with an area of 140m², the price is $130,000. Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 3 Bathrooms - Floor number: 2","['Balcony', 'Parking Spaces']",House,130000.0,Iraq,86.26696307110389,39,187,5,29,3,29,0,1,1,0,0,1,0,0,2
Furnished Apartment For Sale,2.0,1.0,1291.67,"Pak Land, Erbil",https://homele.com/properties/furnished-apartment-for-sale-80570,"Furnished Apartment For Sale, located in Erbil, Pak Land, with an area of 120m², the price is $82,500. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 12",[],Apartment,82500.0,Iraq,63.870802914056995,36,181,4,28,1,2,0,0,0,0,0,0,0,0,0
Commercial Building (100m²),3.0,2.0,1076.39,"Havalan, Erbil",https://homele.com/properties/commercial-building-100m2-80568,"Commercial Building For Sale, located in Erbil, Havalan, with an area of 100m², the price is $185,000 (Negotiable). - monthly income 1,450,000 IQD Consists of: - 3 Apartments - 1 shop",[],Commercial Building,185000.0,Iraq,171.8707903269261,31,183,3,27,1,2,0,0,0,0,0,0,0,0,0
"Building D8, 3rd floor, Apt.5",3.0,2.0,2325.0,"Slemani Heights, Sulaymaniyah",https://homele.com/properties/building-d8-3rd-floor-apt5-71370,"Apartment For Sale, located in Sulaymaniyah, Slemani Heights, with an area of 215.5m², the price is $160,000. Payment Plan: - Down Payment $80,000 - Handover the key $80,000 Consists of: - 3 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms",[],Apartment,160000.0,Iraq,68.81720430107526,42,234,5,29,1,2,0,0,0,0,0,0,0,0,0
Modern House,5.0,5.0,2690.97,"Zaiton City, Erbil",https://homele.com/properties/modern-house-80565,"House For Sale, located in Erbil, Zaiton City, with an area of 250m², the price is $116,000. Consists of: - 5 Bedrooms - 2 Kitchens - 1 Living Room - 1 Hall - 5 Bathrooms",[],House,116000.0,Iraq,43.107132372341574,35,170,2,12,1,2,0,0,0,0,0,0,0,0,0
"Modern Apartment in Erbil, 110m²",1.0,1.0,1184.03,"Alaska Towers, Erbil",https://homele.com/properties/modern-apartment-in-erbil-110m2-75934,"Apartment For Sale, located in Erbil, Alaska Towers, with an area of 110m², the price is $84,700. Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 5","['Balcony', 'Parking Spaces', 'Double Glazed Windows', 'CCTV Security', 'Security Staff', 'Sewerage System']",Apartment,84700.0,Iraq,71.53534961107404,35,174,5,32,12,108,2,1,1,0,0,1,0,0,6
Modern 4 Bedroom House in Kirkuk,4.0,2.0,2152.78,"Louloua Residential Compound, Kirkuk",https://homele.com/properties/modern-4-bedroom-house-in-kirkuk-72637,"House For Sale, located in Kirkuk, Louloua Residential Compound, with an area of 200m², the price is IQD 180,000,000. - Type A Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 2 Bathrooms","['Balcony', 'CCTV Security', 'Sewerage System', '24hr Electricity', 'Internet', 'Green Area']",House,126940.0,Iraq,58.96561655162162,40,203,6,32,10,93,2,0,0,0,0,1,0,2,6
Spacious Apartment with Two Bedrooms,2.0,2.0,1173.27,"Qaiwan Heights, Sulaymaniyah",https://homele.com/properties/spacious-apartment-with-two-bedrooms-80602,"Apartment For Sale, located in Sulaymaniyah, Qaiwan Heights, with an area of 109m², the price is $76,300. - Building B16 Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 6","['Balcony', 'Parking Spaces', 'Central Heating', 'CCTV Security', 'Sewerage System', '24hr Electricity']",Apartment,76300.0,Iraq,65.0319193365551,38,199,5,36,11,104,2,1,1,0,0,1,0,1,6
Modern House,5.0,5.0,3229.17,"Diplomati Safiran, Erbil",https://homele.com/properties/modern-house-63864,"House For Sale, located in Erbil, Diplomati Safiran, with an area of 300m², the price is $350,000 (Negotiable). Consists of: - 5 Bedrooms - 2 Kitchens - 1 Living Room - 2 Halls - 5 Bathrooms - Floor number: 2","['Balcony', 'Parking Spaces', 'CCTV Security', 'Security Staff', '24hr Electricity', 'Green Area']",House,350000.0,Iraq,108.38698489085431,40,208,2,12,11,98,2,1,1,0,0,1,0,1,6
3 Bedroom Apartment,3.0,3.0,2206.6,"Emperor Hills Complex, Baghdad",https://homele.com/properties/3-bedroom-apartment-75186,"University Teachers Offers: * The Down Payment has been increased to (%5). For more information about offers please contact the sales center. Apartment For Sale, located in Baghdad, Emperor Hills Complex, with an area of 205m², the price is IQD 358,750,000. - Building A9 Consists of: - 3 Bedrooms - 1 Kitchen - 1 Hall - 3 Bathrooms","['Balcony', 'Parking Spaces', 'Central Heating', 'Double Glazed Windows', 'CCTV Security', 'Security Staff']",Apartment,252998.0,Iraq,114.65512553249343,58,332,3,19,12,108,2,1,1,0,0,1,0,0,6
House Opposite Garden,4.0,3.0,1614.59,"Hawlery Nwe, Erbil",https://homele.com/properties/house-opposite-garden-80547,"House For Sale, located in Erbil, Hawlery Nwe, with an area of 150m², the price is $170,000 (Negotiable). Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 2 Halls - 3 Bathrooms - Floor number: 2",[],House,170000.0,Iraq,105.28988783530184,40,201,3,21,1,2,0,0,0,0,0,0,0,0,0
One-Bedroom Apartment in Cavalli Tower,1.0,1.0,1162.5,"Cavalli Tower, Erbil",https://homele.com/properties/one-bedroom-apartment-in-cavalli-tower-80536,"Apartment For Sale, located in Erbil, Cavalli Tower, with an area of 108m², the price is $118,800. Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 16",[],Apartment,118800.0,Iraq,102.19354838709677,35,176,5,38,1,2,0,0,0,0,0,0,0,0,0
"Modern 2 Bed Apartment, Erbil",2.0,2.0,1410.07,"Unique Towers, Erbil",https://homele.com/properties/modern-2-bed-apartment-erbil-80533,"Apartment For Sale, located in Erbil, Unique Towers, with an area of 131m², the price is $108,813. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 17",[],Apartment,108813.0,Iraq,77.16850936478332,35,178,5,29,1,2,0,0,0,0,0,0,0,0,0
Apartment for sale in Iskan Tower,2.0,1.0,1130.21,"Eskan Towers, Erbil",https://homele.com/properties/apartment-for-sale-in-iskan-tower-80526,"Apartment For Sale, located in Erbil, Eskan Towers, with an area of 105m², the price is $55,000 (Negotiable). Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 22",[],Apartment,55000.0,Iraq,48.663522708169275,36,188,6,33,1,2,0,0,0,0,0,0,0,0,0
Luxurious House in Beverly Hills,4.0,5.0,2960.07,"Beverly Hills, Erbil",https://homele.com/properties/luxurious-house-in-beverly-hills-80528,"House For Sale, located in Erbil, Beverly Hills, with an area of 275m², the price is $412,500 (Negotiable). Consists of: - 4 Bedrooms - 2 Kitchens - 1 Living Room - 1 Hall - 5 Bathrooms - Floor number: 2",[],House,412500.0,Iraq,139.35481255510848,40,203,5,32,1,2,0,0,0,0,0,0,0,0,0
Modern House,5.0,5.0,2960.07,"Beverly Hills, Erbil",https://homele.com/properties/modern-house-80527,"House For Sale, located in Erbil, Beverly Hills, with an area of 275m², the price is $412,500 (Negotiable). Consists of: - 5 Bedrooms - 2 Kitchens - 1 Living Room - 1 Hall - 5 Bathrooms - Floor number: 2",[],House,412500.0,Iraq,139.35481255510848,40,203,2,12,1,2,0,0,0,0,0,0,0,0,0
Stunning Sulaymaniyah Apartment with 3 Bedrooms,3.0,2.0,1980.56,"Slemani Heights, Sulaymaniyah",https://homele.com/properties/stunning-sulaymaniyah-apartment-with-3-bedrooms-68518,"Apartment For Sale, located in Sulaymaniyah, Slemani Heights, with an area of 184m², the price is $145,000. - Sulaymanya view payment plan: - Down payment $35,000 - with the Structure $35,000 - Handover the key $35,000 - Remaining amount $40,000 Consists of: - 3 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor Number: 16",[],Apartment,145000.0,Iraq,73.21161691642767,58,325,6,47,1,2,0,0,0,0,0,0,0,0,0
Spacious House in Beverly Hills,5.0,5.0,2960.07,"Beverly Hills, Erbil",https://homele.com/properties/spacious-house-in-beverly-hills-80525,"House For Sale, located in Erbil, Beverly Hills, with an area of 275m², the price is $412,500 (Negotiable). Consists of: - 5 Bedrooms - 2 Kitchens - 1 Living Room - 1 Hall - 5 Bathrooms - Floor number: 2","['Balcony', '24hr Electricity', 'Air Conditioners Installed', '24hr Water', 'Boiler']",House,412500.0,Iraq,139.35481255510848,40,203,5,31,9,85,0,0,0,0,0,1,0,2,5
Spacious Apartment in Sulaymaniyah,3.0,2.0,2098.96,"Pak City, Sulaymaniyah",https://homele.com/properties/spacious-apartment-in-sulaymaniyah-80490,"Apartment For Sale, located in Sulaymaniyah, Pak City, with an area of 195m², the price is $95,000 (Negotiable). Consists of: - 3 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 2",[],Apartment,95000.0,Iraq,45.26050996684072,36,191,4,34,1,2,0,0,0,0,0,0,0,0,0
Spacious Apartment in Erbil,2.0,2.0,1797.57,"Alaska Towers, Erbil",https://homele.com/properties/spacious-apartment-in-erbil-75912,"Apartment For Sale, located in Erbil, Alaska Towers, with an area of 167m², the price is $128,860. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 4","['Balcony', 'Parking Spaces', 'Double Glazed Windows', 'CCTV Security', 'Security Staff', 'Sewerage System']",Apartment,128860.0,Iraq,71.68566453601251,35,177,4,27,12,108,2,1,1,0,0,1,0,0,6
Luxurious Home,4.0,2.0,2152.78,"Louloua Residential Compound, Kirkuk",https://homele.com/properties/luxurious-home-72613,"House For Sale, located in Kirkuk, Louloua Residential Compound, with an area of 200m², the price is IQD 180,000,000. - Type A Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 2 Bathrooms","['Balcony', 'CCTV Security', 'Sewerage System', '24hr Electricity', 'Internet', 'Green Area']",House,126940.0,Iraq,58.96561655162162,40,203,2,14,10,93,2,0,0,0,0,1,0,2,6
Furnished Apartment in Zanko Complex,2.0,1.0,1140.97,"Zanko Complex (Balambo), Sulaymaniyah",https://homele.com/properties/furnished-apartment-in-zanko-complex-80530,"Furnished Apartment For Sale, located in Sulaymaniyah, Zanko Complex (Balambo), with an area of 106m², the price is $70,000 (Negotiable). Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 9",[],Apartment,70000.0,Iraq,61.351306344601525,38,215,5,36,1,2,0,0,0,0,0,0,0,0,0
Furnished Apartment For Sale,2.0,1.0,1140.97,"Zanko Complex (Balambo), Sulaymaniyah",https://homele.com/properties/furnished-apartment-for-sale-80529,"Furnished Apartment For Sale, located in Sulaymaniyah, Zanko Complex (Balambo), with an area of 106m², the price is $77,000 (Negotiable). Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 5",[],Apartment,77000.0,Iraq,67.48643697906168,38,215,4,28,1,2,0,0,0,0,0,0,0,0,0
Commercial Office,3.0,1.0,1065.63,"Aram Tower, Erbil",https://homele.com/properties/commercial-office-80518,"Office For Sale, located in Erbil, Aram Tower, with an area of 99m², the price is $89,928. Consists of: - 1 Kitchen - 1 Bathroom - Floor number: 8",[],Office,89928.0,Iraq,84.3895160609217,29,146,2,17,1,2,0,0,0,0,0,0,0,0,0
Modern Living Space,3.0,3.0,1840.63,"Emperor Hills Complex, Baghdad",https://homele.com/properties/modern-living-space-75116,"University Teachers Offers: * The Down Payment has been increased to 16,672,500 IQD (%5). For more information about offers please contact the sales center. Apartment For Sale, located in Baghdad, Emperor Hills Complex, with an area of 171m², the price is IQD 333,450,000. - Building C6 Consists of: - 3 Bedrooms - 1 Kitchen - 1 Hall - 3 Bathrooms - Floor number: 10","['Balcony', 'Parking Spaces', 'Central Heating', 'Double Glazed Windows', 'CCTV Security', 'Security Staff']",Apartment,235156.0,Iraq,127.75843053737034,64,366,3,19,12,108,2,1,1,0,0,1,0,0,6
Corner house With Qibla Orientation For Sale,4.0,3.0,1937.5,"Hawlery Nwe, Erbil",https://homele.com/properties/corner-house-with-qibla-orientation-for-sale-80524,"House For Sale, located in Erbil, Hawlery Nwe, with an area of 180m², the price is $168,000 (Negotiable). Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 2 Halls - 3 Bathrooms - Floor number: 2",[],House,168000.0,Iraq,86.70967741935483,40,201,7,44,1,2,0,0,0,0,0,0,0,0,0
Modern One-Bedroom Apartment in Erbil,1.0,1.0,1119.45,"Boulevard, Erbil",https://homele.com/properties/modern-one-bedroom-apartment-in-erbil-80510,"Apartment For Sale, located in Erbil, Boulevard, with an area of 104m², the price is $119,000. Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 13",[],Apartment,119000.0,Iraq,106.30220197418375,34,172,5,37,1,2,0,0,0,0,0,0,0,0,0
Internal View Apartment,3.0,1.0,775.0,"Boulevard, Erbil",https://homele.com/properties/internal-view-apartment-80509,"Apartment For Sale, located in Erbil, Boulevard, with an area of 72m², the price is $75,000. Consists of: - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 13",[],Apartment,75000.0,Iraq,96.7741935483871,31,158,3,23,1,2,0,0,0,0,0,0,0,0,0
Garden View Apartment,3.0,2.0,2098.96,"Boulevard, Erbil",https://homele.com/properties/garden-view-apartment-80507,"Apartment For Sale, located in Erbil, Boulevard, with an area of 195m², the price is $218,000. - building A3 Consists of: - 3 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms",[],Apartment,218000.0,Iraq,103.86095971338186,33,169,3,21,1,2,0,0,0,0,0,0,0,0,0
Modern Apartment in Empire Wings,1.0,1.0,1011.81,"Empire Wings, Erbil",https://homele.com/properties/modern-apartment-in-empire-wings-80506,"Apartment For Sale, located in Erbil, Empire Wings, with an area of 94m², the price is $97,500. Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 24",[],Apartment,97500.0,Iraq,96.36196519109319,35,173,5,32,1,2,0,0,0,0,0,0,0,0,0
Spacious Apartment with 2 Bedrooms,2.0,2.0,2002.09,"Empire Wings, Erbil",https://homele.com/properties/spacious-apartment-with-2-bedrooms-80497,"Furnished Apartment For Sale, located in Erbil, Empire Wings, with an area of 186m², the price is $160,000 (Negotiable). Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 15",[],Apartment,160000.0,Iraq,79.91648727080201,37,200,5,34,1,2,0,0,0,0,0,0,0,0,0
"Apartment in Empire Square, 146m²",2.0,2.0,1571.53,"Empire Square, Erbil",https://homele.com/properties/apartment-in-empire-square-146m2-80503,"Apartment For Sale, located in Erbil, Empire Square, with an area of 146m², the price is $155,000. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 17",[],Apartment,155000.0,Iraq,98.629997518342,35,178,5,33,1,2,0,0,0,0,0,0,0,0,0
Modern House,4.0,3.0,2260.42,"Mamostayan 2, Erbil",https://homele.com/properties/modern-house-80466,"House For Sale, located in Erbil, Mamostayan 2, with an area of 210m², the price is $210,000. Consists of: - 4 Bedrooms - 2 Kitchens - 1 Living Room - 1 Hall - 3 Bathrooms",['Central Heating'],House,210000.0,Iraq,92.90308880650498,35,171,2,12,2,19,0,0,0,0,0,0,0,0,1
Modern Apartment in Rami Towers,1.0,1.0,1022.57,"Rami Towers, Erbil",https://homele.com/properties/modern-apartment-in-rami-towers-80498,"Apartment For Sale, located in Erbil, Rami Towers, with an area of 95m², the price is $67,000. Consists of: - 1 Bedroom - 1 Kitchen - 1 Living Room - 1 Bathroom - Floor number: 24",[],Apartment,67000.0,Iraq,65.52118681361667,36,179,5,31,1,2,0,0,0,0,0,0,0,0,0
Plot with Housing Permit,3.0,2.0,3229.17,"Baghlumnara, Erbil",https://homele.com/properties/plot-with-housing-permit-80495,"Residential Plot For Sale, located in Erbil, Baghlumnara section (6000), with an area of 300m², the price is $69,000. - Has a housing permit",[],Residential Plot,69000.0,Iraq,21.367719878482706,24,140,4,24,1,2,0,0,0,0,0,0,0,0,0
